id,straw_man,appeal_to_fear,fud,bandwagon,whataboutism,loaded_language,glittering_generalities,euphoria,cherry_picking,cliche,Usage
9745f02a-f818-4828-b065-86828fc83ac0,0,0,0,0,0,0,0,0,0,0,Public
394270c6-9e49-409a-900a-e67f1c1ff4f5,0,0,0,0,0,0,0,0,0,0,Public
e564003b-1668-4beb-8628-09b4e269a194,0,0,0,0,0,1,0,0,1,0,Public
7fed60a7-b5ed-4d87-b17e-42d946bbe88a,1,1,0,0,0,1,0,0,0,0,Public
74e6a242-2a71-4de6-a81e-3b4af25e4345,0,0,0,0,0,0,0,0,0,0,Public
09c88e4b-bef6-4805-b2a5-dfdb001196f9,0,0,0,0,0,0,0,0,0,0,Public
40ce3346-510b-466b-9b23-ed04e2a7c9d9,0,0,0,0,0,1,0,0,0,0,Public
00ce4070-8dde-4359-b9b5-75e5343d13fd,0,0,0,0,0,0,0,0,0,0,Public
85e38bde-bb85-4df6-aa4f-84a0d6f31b9c,0,1,1,0,0,0,0,0,1,0,Public
9878231d-9885-440f-8d56-3918a1c2b815,0,0,0,0,0,0,0,0,0,0,Public
272f4e44-c0fb-4c70-b890-df453d5f6e0d,0,0,0,0,0,0,0,1,1,0,Public
56f57ed7-330e-4254-8b7d-a3bc824319bc,0,0,0,0,0,0,0,0,0,0,Public
43976638-7dd9-491d-a602-b1153354a366,1,0,1,0,0,1,0,0,0,1,Public
76232f6f-7e4a-4008-babc-f376b6b9f3e1,0,0,0,0,0,1,0,0,0,0,Public
0c36a879-9861-4ad5-a6ad-b4352ea14f8c,0,0,0,0,0,1,0,0,0,0,Public
ae227d42-c9ac-44bc-8cb3-ff3a33608783,0,0,0,0,0,0,0,0,0,0,Public
06e49c51-725c-483d-a57f-02999433cfb7,0,0,0,1,0,0,1,1,0,0,Public
cd62c362-26cb-4af7-be96-52a467198545,0,0,0,0,0,0,0,0,0,0,Public
c20365e3-9256-4c1c-91a6-2c917ade72f1,0,1,0,0,0,1,0,0,0,0,Public
d8ab62b3-bf04-4ace-8918-eaf0fecd54d1,0,0,0,0,0,0,0,0,0,0,Public
fc99d080-0ce2-4582-b026-925596831ece,0,0,0,0,0,1,0,0,0,0,Public
cb62408c-bc19-46dc-91f2-bb38e928466d,0,0,0,0,0,0,0,0,0,0,Public
566b2902-bde8-4ba8-b62a-354cc4ba0992,0,0,0,0,0,0,0,0,0,0,Public
7a4ce475-f042-4f86-8d44-d4ddcf394e29,0,0,0,0,0,1,0,0,0,0,Public
a1d932d1-e402-467f-9c99-0e81b88c3fa6,0,0,0,0,0,0,0,0,0,0,Public
4f1db5c1-56ae-4245-a761-6f284c939fb8,0,1,0,0,0,1,1,0,0,0,Public
9b6b7708-bbf4-4f5b-929a-fa89fec8ed97,0,0,0,0,0,1,0,0,0,0,Public
aaa3d110-4c41-462b-afae-cff93871adac,0,0,0,0,0,1,1,0,0,0,Public
a5cb8653-110b-4923-9c1a-c5b61ed61f32,0,0,0,0,0,0,0,0,0,0,Public
bdb6f041-7b16-47e9-923a-754d10f0a9ef,0,0,0,0,0,1,0,0,0,0,Public
5b0fc6b9-47cc-4b47-acd6-15d20f5903f4,0,0,1,0,0,1,0,0,0,0,Public
ea7eddb8-4976-4677-b123-08ed035353fa,0,0,0,0,0,0,0,0,0,0,Public
fc765f39-a540-49be-b2e5-ac763b13c529,1,0,0,0,0,0,0,0,0,1,Public
eea63269-92d2-4cd4-a8df-c392b471f240,0,0,0,0,0,1,0,0,0,0,Public
0f9e83d5-99b0-42a4-b4f6-ba0f569b1b86,1,0,0,0,0,1,0,0,1,1,Public
eaeff29a-63db-4dde-a2a3-925d6db35e47,0,0,0,0,0,0,0,0,0,0,Public
6ee73eac-aa7c-4888-bc4f-82c603ba4701,0,0,0,0,0,1,0,0,0,0,Public
7539f035-3cba-4ef0-8bfa-720d4dc93359,0,0,0,0,0,0,0,0,0,0,Public
7b4222a5-d7dc-49ef-8eeb-5d80e4a0006b,0,0,0,0,0,1,0,0,0,0,Public
06fce3ef-a27f-4fa1-a867-18dcaba75425,0,0,1,0,0,0,0,0,0,0,Public
8b1f6ad9-26ed-44e2-9979-f0ec7363a8b7,0,0,0,0,0,1,0,1,0,0,Public
b8058364-3723-4f79-8931-b3bf7b388f4e,0,0,0,0,0,0,0,0,0,0,Public
7391f167-476c-4b04-b3bc-f8ebdaeade52,0,0,0,0,0,0,0,0,0,0,Public
e647b141-5301-4659-8585-79a0689ee81c,0,1,0,0,0,1,0,0,0,1,Public
d8b3c784-b8f7-45cc-91ef-94553b8e00d3,0,0,0,0,0,1,0,0,0,0,Public
0b0d0e06-ada0-43b0-84e7-9866134a8829,0,1,0,0,0,1,0,0,0,0,Public
4f09c16e-1284-4a77-a13b-7802995991d5,0,0,0,0,0,1,1,0,1,0,Public
e4c1c7d7-8579-44a6-b133-7505c53b84b3,1,0,0,0,1,1,0,0,0,1,Public
0bb7cd26-8c73-450d-a956-af68ffa0039b,0,0,0,1,1,1,0,1,0,0,Public
ea7b2938-2929-480f-b41f-90b08a69258d,0,0,0,0,0,0,0,0,0,0,Public
85e06f7c-3503-40c2-9f6e-03e6da7ce62f,0,0,0,0,0,1,0,1,0,0,Public
59014a5a-a3bd-4cff-ba38-c45668f322cc,0,0,1,1,0,1,0,0,0,0,Public
1d929b2b-dc65-40b7-b278-f62eb62d45c7,0,0,0,0,0,0,1,0,0,0,Public
9061dfc4-c38e-4989-a12a-ba24f8bbf038,0,0,0,0,0,1,0,0,0,0,Public
9ebe22dd-865b-4866-a68d-cd28536b49ea,0,0,0,0,0,0,0,0,0,0,Public
801ab79e-d957-4e43-be21-518a0479d085,0,0,0,0,0,1,0,0,0,0,Public
af2ce6f3-8f72-41ed-9db2-d79ffd050a0f,0,0,0,0,0,0,0,0,0,0,Public
3591584a-ea02-4a52-8e5f-5a6958ada7ab,0,0,0,0,0,1,0,0,0,0,Public
f4a98eaa-9655-4a14-b145-61af1ca401d0,0,0,0,0,0,0,0,0,0,0,Public
afedced1-8b88-42d0-b53c-d16aab9ed7ca,0,0,0,0,0,1,0,0,0,0,Public
9812f801-ea80-4607-a1be-47d211c0de5e,0,0,0,0,0,0,0,0,0,0,Public
675094c0-ddf2-4cd0-8784-66c75ca2fff0,0,0,0,0,1,0,0,0,0,0,Public
ffbf12fe-72ca-4692-ac18-d69d5544b4b1,0,0,0,0,0,0,0,0,0,0,Public
eb3329a4-80c3-4890-bfd2-393cc4449cf2,0,0,0,0,0,0,1,0,0,1,Public
1a62dfdd-9789-4e25-85fb-093e0aeae429,0,0,0,0,0,1,0,0,0,0,Public
dc3bc411-1963-4994-822f-78cf2728f9dd,0,0,0,0,0,0,0,0,0,0,Public
3d576345-8f99-4f8e-8544-d8e523f51fd6,0,0,0,0,0,0,0,0,0,0,Public
54462a5c-c124-493c-b910-00e455ba2998,0,0,1,0,1,1,0,0,0,1,Public
e47119b9-f962-4c04-a7ea-04dd0862f88b,0,0,0,0,0,1,0,0,0,0,Public
384beba3-fa0c-4399-9b4b-387f93f8481b,0,0,0,0,0,1,0,0,0,0,Public
1135a4ee-26a7-41de-88a6-0e53e98324f8,0,0,0,0,0,0,0,0,0,0,Public
6068b2c2-3926-4983-bdcf-e4acf77361fb,0,0,0,0,0,1,1,0,0,0,Public
c58ec080-50a4-4145-a659-adaf5724ae63,0,0,0,0,0,1,0,0,0,0,Public
676ed22b-fc85-4d1b-8fdc-c667d2085ba6,0,0,0,0,0,0,0,0,0,0,Public
e0bc6d8a-2ada-4fca-9838-717ce2eb107f,0,0,0,0,0,0,0,0,0,0,Public
05c98e82-43ee-4fa3-89cc-22535712761d,0,0,0,1,0,1,0,0,0,1,Public
d255c7bc-0e16-4c8f-99b2-acde3ab5ac2a,0,0,0,1,0,0,1,0,0,0,Public
e9a2e03e-8578-4b0b-b5e7-2957c19af47f,0,0,0,0,0,1,1,0,0,0,Public
f1d48ea7-ae91-4919-a3bf-0b625fb17e93,0,0,0,0,0,1,0,0,0,0,Public
0cb06850-131e-4501-99bb-9b7f50409ca6,0,1,1,0,0,1,0,0,1,0,Public
32b16d80-6dd3-4a7b-9025-2633d2de0290,0,1,0,0,0,0,1,0,0,1,Public
a939cc05-2a83-4c22-b680-8f56d829d519,0,0,0,0,0,1,0,1,0,0,Public
86becf9e-d51a-4358-9477-509cff0d5dfb,0,0,0,0,0,1,1,0,0,0,Public
354518d8-357a-427a-a3cf-0c153d3c00e5,0,0,0,0,0,0,0,1,1,0,Public
c7f51501-0128-403d-9d1b-423d06881475,0,0,0,0,0,0,0,0,0,0,Public
45a4fb1c-0a81-4927-8043-d714ab710311,0,0,1,0,0,1,0,0,0,0,Public
46bc6ac5-3062-4ea4-a8dc-5ef41f946be6,0,0,1,0,0,1,0,0,1,0,Public
48c784fc-0559-4cd0-a46a-4233d6410962,0,0,0,0,0,1,0,0,0,0,Public
250b2e88-0b65-45b9-a792-43ec24739291,0,0,0,0,0,0,0,1,0,0,Public
2705f3b9-63d1-44f2-bf56-8a72c4296726,0,0,1,0,0,1,0,0,0,0,Public
d7b6586c-aea7-4602-a677-a1cd512b0dff,0,0,0,0,0,0,0,0,0,0,Public
6ffb4e9a-2f07-49ac-ac52-fbff31c1957a,0,0,0,0,0,0,0,0,0,0,Public
ec2d02e6-9e97-401e-a231-d68b6672587e,1,0,0,0,0,0,0,0,1,0,Public
7d491ee1-69d9-44b7-88aa-f9a6cb2ff177,0,0,0,0,0,1,0,0,0,0,Public
3055f645-ff37-4ddd-b89d-c5b86f782a32,0,1,0,0,0,1,0,0,0,0,Public
299b7b64-8e6e-4a75-9dda-19b27be27767,1,0,0,0,0,1,0,0,0,0,Public
ed819138-e463-42f1-802f-b68b5628493f,0,0,1,0,0,1,0,0,1,1,Public
8ccbb12e-55f1-4e2c-93ed-ad992533b472,0,0,0,0,0,0,0,0,0,0,Public
f29a7fa1-7ffe-484f-bab7-249ec8c3dee0,0,0,0,0,0,1,0,0,0,0,Public
9024d240-6936-4c28-88be-dd43d7438706,0,0,0,0,0,0,0,0,0,0,Public
80930736-5b94-4cc1-b6fa-7f82e4e94f14,0,0,0,0,0,1,1,0,0,0,Public
16f3e15b-dde4-49e0-aec9-4ccf75c968c0,0,1,1,0,0,1,1,0,0,0,Public
15926fef-17f0-4ce3-828c-ed92d7d15b8f,0,0,0,0,0,1,0,1,0,0,Public
a215f10a-f5ce-4279-9b3c-ebd1dc6a4f2f,0,1,0,1,0,0,0,0,0,1,Public
4f2320ee-1e78-4eaf-9bfc-a3810cae8ca2,0,0,0,0,0,0,0,0,0,1,Public
37f71bd6-00fe-4aa9-8643-22fef3b460a9,0,0,0,0,0,0,0,0,0,0,Public
93db5999-0c81-473a-a0e1-8243ca7f7e68,0,0,0,0,0,0,0,0,0,0,Public
e4d3b025-4a37-45cf-aff5-f4c26d9a735e,0,0,0,0,1,0,0,0,0,0,Public
ad0e25b8-f13c-4dcd-879a-65804d678b1e,0,0,1,0,0,0,0,1,1,0,Public
ec33fece-81b4-413e-8a46-ead902bac3c2,0,0,0,0,0,0,0,0,0,0,Public
08e355b5-d7c4-4a18-9cd2-fab6d7b3dbda,0,0,0,0,0,1,0,0,0,0,Public
b62b9446-7214-45b5-9940-d07a4a6eb978,0,0,0,0,0,0,0,0,0,0,Public
2be4a4e3-75fc-4430-b566-e2719eb80dca,0,0,0,0,0,0,0,0,0,0,Public
21b6dfdc-3262-42d2-85db-a0c8540d538d,0,0,0,0,0,1,1,0,0,0,Public
570a4345-8fae-4a0c-8b40-d6bef0f2608e,0,0,0,0,0,1,0,0,1,0,Public
3f967e0f-b5f9-48a2-ba2b-6ec1fee6876a,0,0,0,0,0,0,0,0,0,0,Public
d0116978-1d25-419e-995e-e06d58e51952,0,0,0,0,0,0,0,0,0,0,Public
d1d0dcc4-7b40-47db-9be0-cea5d7abe16a,0,0,1,0,0,1,0,0,1,0,Public
55a91b6d-e24e-48ba-a03d-3eccdd563cd8,0,0,0,0,0,1,0,0,0,0,Public
8e62e8ea-ac5b-4652-afa9-61ff129554c8,0,1,0,0,0,1,0,0,0,0,Public
b5bb1ecb-aed8-44d3-8eab-03748d4d3653,0,0,0,0,0,0,0,0,0,0,Public
2c48e997-c45e-46c7-bdaa-a065e2b84100,0,0,0,0,0,1,0,1,0,0,Public
1c47d991-b3e0-4170-bee2-78ad2f513a0b,0,0,0,0,0,0,0,0,0,0,Public
d4cc2a1f-97fa-43bd-bd03-c4871cbce6dd,0,0,1,0,0,1,0,0,0,0,Public
9f4e4530-942b-4313-a1fb-81ad0cb02c9d,1,0,0,0,1,1,0,0,1,0,Public
63ed4624-7d1c-4692-987e-7e2393ae0055,1,1,0,0,0,1,0,0,0,0,Public
41cc1f44-3be8-4261-b232-4057c3fbbf0f,0,0,0,0,0,1,0,0,0,0,Public
a5d0c45d-7771-428a-9112-cbfd5651da69,0,0,0,0,0,1,0,1,0,0,Public
75546bd1-8a5a-4907-8a5d-5145e6f65a79,0,0,0,0,0,0,0,0,0,0,Public
a3998bf9-0eee-4652-92b1-2c7241b20b77,0,0,0,0,0,0,0,0,0,0,Public
3476796c-2cbc-4705-b443-cf53c079ed53,0,0,0,0,0,1,0,0,0,0,Public
3f1e9e86-7188-4e5f-a2ae-27d1a1ce63ce,0,0,0,0,0,1,0,0,0,0,Public
1e949491-87da-4370-bbee-cb119cff8728,0,0,1,0,0,1,0,0,1,0,Public
80d6b9f0-9a08-4f78-9692-2b05bafe140b,0,0,0,0,0,1,0,1,0,0,Public
a5f45528-fe79-4667-a119-c7cb3629fa8d,0,0,0,0,0,0,0,0,0,1,Public
f9e86858-bf66-40a9-bf85-3a3184988e77,0,0,0,0,0,1,0,0,1,0,Public
c7ac5704-194e-4fce-9100-c62db3d98d2b,0,0,0,0,0,1,1,0,1,1,Public
3dd4a4ac-86b2-4e41-98f4-e76acf67c863,0,0,0,0,0,0,0,1,0,0,Public
0281c4e1-2682-4364-837c-d4c5e5f73c4e,0,0,0,0,0,0,0,0,0,0,Public
6279e049-3151-4532-b366-6d121494eadc,0,0,0,0,0,1,0,0,0,0,Public
c4939690-6b8d-4276-a9d0-c19c0dc1e390,0,0,0,0,0,1,0,1,0,0,Public
0bec1023-adcc-452b-b524-8efb06078718,0,0,0,0,0,0,0,0,0,0,Public
9a7639c2-a658-4617-9231-c87773107f49,0,0,0,0,0,1,0,0,1,0,Public
f81a0875-6a51-4d14-a0f7-df8a2936dfcb,0,0,0,0,0,0,0,0,0,0,Public
e82fb845-248d-4ad7-932b-aedef75450ef,0,1,0,0,1,1,1,0,0,1,Public
f6e5c0ad-d19d-4b78-8f86-03ded1566d03,0,0,0,1,1,0,0,0,1,0,Public
986e72c2-cb8c-46f9-a685-552d11cf03b2,0,0,0,0,0,0,0,0,0,0,Public
90d1dbe4-f57d-4644-b7f4-c9687bb1a795,0,0,1,0,0,1,0,0,1,0,Public
f1cf1288-c4a5-403e-b76c-356c665ed113,0,0,0,0,0,0,0,0,0,0,Public
53cd23df-644c-43b5-8e1a-c65a9387d997,0,0,0,0,0,0,0,0,0,0,Public
d33d20e6-d928-41e6-901c-50854bf40b9d,0,0,0,0,0,0,0,0,0,0,Public
6f18d4a2-7829-413d-bf87-19c90240c5ba,0,0,0,0,0,0,1,0,0,0,Public
19329fda-1e1f-4769-9780-71ac1a362e9d,0,0,0,0,0,1,1,0,0,0,Public
0b021142-c5b5-4124-96f3-7b1b4ffad033,0,0,0,0,0,0,0,0,0,0,Public
fb070511-bee7-4ad6-b21f-fe1f998327e3,0,0,0,0,0,1,1,0,0,1,Public
69147ed9-9012-40f4-b897-fd0e7fdc8a95,0,0,0,0,0,1,1,0,0,0,Public
e58f1ad8-77be-42d9-bfc1-652d5dc07298,0,0,0,0,0,1,0,0,1,0,Public
ce5a096d-9cb1-4b18-b1e8-a3dc38716058,0,0,0,0,0,0,0,0,0,0,Public
e1907ad8-048d-419b-abcd-2b4b6ad379d5,0,1,0,0,0,0,0,0,0,0,Public
3fb3371a-905a-47bd-9259-28732f536a58,0,0,0,0,0,1,0,0,0,1,Public
8481476a-b2b1-4a4d-b9d5-11abcf393bc4,0,0,0,0,0,1,0,0,0,0,Public
6e1543b3-5bbb-4bad-99f8-e5e79101de40,0,0,0,0,0,1,0,1,0,0,Public
cc247d98-9ab3-4e02-b2fd-2bc5a427dcaa,0,0,0,0,0,0,0,0,1,0,Public
43cb0d15-9bbc-45e4-ae43-7726d8c5c840,0,0,0,0,0,0,1,0,0,0,Public
d0e5e4be-33b2-4674-bf8c-dc3a3389094e,0,0,0,0,0,0,1,0,0,1,Public
0759d2a6-377b-40c6-93da-d1670a6a4e1b,0,0,0,0,0,1,0,0,0,0,Public
31514ae1-f692-4751-abb9-d02699d1522e,0,0,0,0,0,0,0,0,0,0,Public
09bad2ea-9dbc-4496-8912-694bc900d01d,0,1,0,0,0,1,0,0,0,0,Public
ce232661-8373-4a20-aab4-4fc1596656ad,0,0,0,0,0,0,0,0,0,0,Public
cac9e703-91b1-4706-abd2-3b4a8f0487e4,0,0,0,0,0,1,0,0,0,1,Public
ae08f875-6a4d-4d49-bdb4-5ff0a13779af,0,0,1,0,0,1,0,0,1,1,Public
24aebe14-59a2-4259-980b-0029b28cdabe,0,0,1,0,0,0,0,0,0,1,Public
8b845485-2987-4eaa-a8c6-0b1999fa02b1,0,0,0,0,0,1,0,0,0,0,Public
00bd11b4-43eb-416c-97c6-5aa680be8333,0,0,0,0,0,0,0,0,0,0,Public
225fc0e5-1a22-453c-9e99-a456c7077678,0,1,0,0,0,1,0,0,0,0,Public
e6577526-be64-4327-b623-9cd1e44815e2,0,0,0,0,0,0,1,1,0,0,Public
39f50127-b72e-455e-b981-7f4954c8e0d6,0,0,0,0,0,1,1,0,0,1,Public
d5fb4c8f-c1bf-4727-ba27-cda577de8d95,0,0,0,0,0,1,0,0,0,0,Public
0b7f4068-c4a1-4f5b-9652-6c7c630c4e20,0,0,0,0,0,0,0,0,0,0,Public
92afe044-7248-4e81-a3b4-b288b7222029,0,1,0,0,0,1,0,0,0,0,Public
45df8c15-c6f3-4dfd-8715-45c60c64f9cb,0,0,1,0,0,1,0,0,0,0,Public
4c37b925-fcb3-49f9-a515-b51e7a25ce55,0,0,1,0,0,1,0,0,0,0,Public
1fba8864-c44e-46a0-b564-b53c658c6795,0,1,0,0,0,1,0,0,0,0,Public
2b8158ce-a867-4333-8041-09a0fb827966,0,0,1,0,0,1,0,0,0,0,Public
7a9b6881-d2d8-4d2b-b19e-a65b83e48ae1,0,0,0,0,0,0,0,0,0,0,Public
b84b004a-3d9d-4a78-9c84-c8e09fec9884,0,0,0,0,0,1,0,0,0,0,Public
c6bdcd6e-8c17-4030-bd0f-fe454b275f89,0,0,0,0,0,1,0,0,0,0,Public
f97babff-045a-490c-975f-7e17c3fc67de,0,0,0,0,0,0,0,1,0,0,Public
b08b426e-47f9-4a19-b054-ac650b1424da,0,0,0,0,0,0,0,0,0,0,Public
8b099060-b93e-45ad-bbb9-44c54529a979,0,0,0,0,0,0,0,0,0,0,Public
999665bc-597a-492b-a8bf-642245c16508,0,0,0,0,0,0,0,0,0,0,Public
16f82bf5-345b-4543-8560-2bfec2e8caef,0,0,1,0,1,1,0,0,0,0,Public
d1ef2495-f82b-4ad8-bbd0-7cf040103db9,0,0,0,0,0,0,0,0,0,0,Public
da5f0811-f43b-489b-9b50-dfdac3cad6a5,0,0,0,0,0,0,0,0,0,0,Public
0b2c17c8-31f1-4f3f-901a-c6c983f36521,1,0,0,0,1,1,0,0,1,1,Public
23792313-6ca2-4d16-9fae-74e89c489f9c,0,1,1,0,0,0,0,0,1,0,Public
a83245f1-5976-46ca-8dca-24c2153c0ad3,0,0,0,0,0,0,0,0,0,0,Public
fcc57ca0-c7df-4571-8d25-94f5b09490cf,0,0,0,1,0,1,0,1,0,1,Public
e954dbbb-5def-4a55-9beb-564e656e405f,0,0,1,0,0,1,0,0,1,0,Public
e05453f8-7d96-478a-8144-1ec282db2cec,0,0,1,0,0,1,0,0,0,0,Public
930a7cf1-4369-4034-9655-d491a4db4372,0,0,0,0,0,1,0,0,0,0,Public
076df7e4-8a17-471a-be6b-7fd35f2dee4e,0,0,0,0,0,0,0,0,1,0,Public
2f7e46c5-2fea-426a-b269-0ad02447613a,1,0,0,0,0,1,0,0,0,1,Public
0d320da6-7830-4724-b3cb-7dea05f30f10,0,0,0,0,0,0,0,0,0,0,Public
fa849285-7b13-4860-bd9f-39f10ea72ef9,0,0,0,0,0,1,0,0,1,0,Public
07180019-5d7f-48c6-91ae-96e393944d89,0,0,0,0,0,0,0,0,0,0,Public
61f5dff7-8c8e-470b-ba2a-8db93d391a91,0,0,0,0,0,0,0,0,0,0,Public
ec985478-972a-421d-8cfa-1ca14b7b055a,0,0,0,0,0,0,0,0,0,0,Public
7b823274-237c-4869-9c5b-e3cda96fac4b,0,0,0,0,0,0,0,0,0,0,Public
91f7d498-bae8-4ada-9623-fe12fbfdb3e6,0,0,0,0,0,0,0,1,0,0,Public
eab3e50f-53f1-43d2-8623-ef8941438630,0,1,0,0,0,1,0,0,0,0,Public
16ebe02f-c554-464c-a848-c2b9860eb3b7,0,0,0,0,0,1,0,0,0,0,Public
590b124c-97cb-4971-a4c9-13355e8930da,0,0,0,0,0,1,1,0,0,0,Public
35e6543c-2166-46a6-9e65-18d885051c7d,0,0,0,0,0,0,1,0,0,1,Public
ee1f2d27-5955-4b0c-a813-8b64510f6a58,0,0,0,0,1,0,0,0,0,0,Public
a758421a-711d-4ae6-89aa-44799bf44297,0,0,0,0,0,1,0,1,0,0,Public
70dbb2cf-6dca-4dee-b84a-dc2c01943308,0,0,0,0,0,0,0,0,0,0,Public
e7112c30-83ed-4839-ac51-c381a2bdc2c9,0,0,0,0,0,1,0,1,0,0,Public
b34f217c-d774-423f-88f8-a67f174b4033,0,0,1,0,0,1,0,0,0,0,Public
bcb73db5-2590-45bf-aadf-d62bf2401951,0,0,0,0,0,1,0,0,0,0,Public
446e5b3d-1903-4e38-b649-6699ce50e82d,0,0,0,0,0,1,0,0,0,0,Public
2d5569b8-2978-4452-9abe-3b6316da7ed5,0,0,1,0,0,1,0,0,1,0,Public
bc8d2a46-af1f-4d0d-9bde-5c8e30e7dc6b,0,0,0,0,0,0,0,0,0,0,Public
c5acbb20-741a-45db-9cf7-5687c62ac04f,0,0,0,0,0,0,0,0,0,0,Public
e5b5e54f-f26a-4ec8-9904-8f23b2e7dbea,0,0,1,0,0,1,0,0,0,0,Public
fd8b9ff2-0e04-463a-96c1-442a09e1562b,0,1,1,0,0,1,0,0,0,0,Public
ad4b9010-75a3-4879-85f5-26b7684744c8,0,0,0,0,0,0,0,1,0,0,Public
dfa297d1-3d4d-4eaa-9724-bb00c1c9e59c,0,0,0,0,0,0,1,0,0,0,Public
726042b1-22ff-450a-91da-d5b2a293551c,0,1,1,0,1,1,0,0,1,0,Public
dcad231a-419c-4499-aa94-b58089f931b5,0,0,1,0,0,0,0,0,0,0,Public
83899b71-d361-496e-8c36-c10661364986,0,0,0,0,0,1,1,0,0,0,Public
6c98fb24-259d-4013-8b5b-d1e3d064b90f,0,1,0,0,0,1,0,0,0,0,Public
885c8953-c10f-44c2-a119-c0934344e3c3,0,0,0,0,0,1,0,0,0,0,Public
9797669d-f1f1-48e4-8ee8-9dacb9d245a3,0,0,1,1,1,1,1,0,0,0,Public
79bde3f9-f3a6-4ff7-925a-3119046f5c79,0,0,0,0,0,1,0,0,0,0,Public
355c4acc-42db-47c8-9cb4-7c09595e07d5,0,0,0,0,0,0,1,0,0,0,Public
bbac828b-74a0-45cd-96ad-e82f74eb6c54,0,0,0,0,0,1,0,0,0,0,Public
4d4ae817-49d6-404d-a263-0c6fd0089c96,0,0,0,0,0,0,1,0,0,0,Public
86039c10-e96c-402c-a956-26c5ce2c7ee1,0,0,0,0,0,0,0,0,0,0,Public
a9b922b4-91ec-418c-a1eb-4ac786f2e37b,0,0,0,0,0,0,0,0,0,0,Public
1b14b9dd-2501-44a4-a72e-f25d1787e7b1,0,0,0,0,0,0,1,1,0,0,Public
03f20587-b2ff-46c3-bdaa-e1ab8b1ae3d7,0,0,0,0,0,0,1,0,0,0,Public
930608e9-a465-4186-8774-622daf6a49b0,0,0,0,0,0,0,0,0,0,0,Public
e5feb1b2-87ea-41ae-9760-41f8486b2c69,0,0,0,0,0,0,0,0,0,0,Public
a6fade3b-e38f-405a-8d5b-ffeae56acbd1,0,0,0,0,0,1,0,0,0,0,Public
6c6f9c92-1135-4f81-8e8e-c9e220b3bc46,0,0,0,0,0,0,0,0,0,0,Public
a9197d9e-6e02-4ca3-ada8-191c3d460c3e,1,0,0,0,1,1,0,0,1,1,Public
b5609d85-88d3-4588-8d13-dbb093713471,0,0,0,0,0,0,0,0,0,0,Public
4c7c3700-7ea1-43d0-ac7e-1ecfcb5165d4,0,0,0,0,0,1,0,0,1,0,Public
54bc9010-567e-4755-8578-a99b7f58cb18,0,0,0,0,0,1,0,0,0,0,Public
00a980af-c4e9-4858-bbcb-4018b97388c8,0,1,0,0,0,1,0,0,0,0,Public
c3b620a6-e40a-4b51-9456-d7e0ff7eaf42,0,0,0,0,0,0,0,1,1,0,Public
e38aa0d5-5ba5-4291-a400-db3623af198e,0,0,0,0,0,0,0,0,0,0,Public
da9f7501-d810-459a-88c3-a9110c113a71,0,0,0,0,0,1,0,0,0,0,Public
fa86657d-02bd-48bc-b36b-84dd9641b19a,0,0,0,0,0,0,1,0,0,0,Public
ecec9615-c60d-492a-bd0a-6f11f3b1fc61,0,0,0,0,1,1,0,0,0,1,Public
b8491327-7d9b-44e4-80b4-90062f547b5d,0,0,0,0,0,0,0,0,0,0,Public
0dc44200-a4a4-4ddb-b294-20c2b628cd0a,0,0,0,0,0,0,0,0,0,0,Public
45e2218e-7d40-4ed0-87c9-ec16341c8704,0,0,0,0,0,1,0,0,0,0,Public
b065b567-4615-4460-8e8d-4206e68a37c5,0,0,0,0,0,1,0,0,0,0,Public
fb02bb76-0616-42f6-94fc-4ce2d70281c8,0,0,0,0,0,1,0,0,0,0,Public
94f2e113-de9d-4ec0-ae2c-a27507703509,0,0,0,0,0,0,0,0,0,0,Public
da938a9a-a154-4618-8466-d484195bf893,0,0,0,0,0,0,0,0,0,0,Public
b69832a1-b916-4c1c-816e-63e764e8634a,0,0,0,0,0,0,0,1,0,0,Public
c7aa6344-7101-4c26-8fbf-979f8d0c0f69,0,0,0,0,0,0,0,0,0,0,Public
777e8a14-de88-4795-bb4b-0704224ee0ba,0,0,1,0,0,1,0,0,0,0,Public
8caaeded-1e43-4f0f-99e9-a072516b1fc0,0,0,0,0,0,1,0,0,0,0,Public
eea8040a-7e47-4dd7-b0fa-778b2862da21,0,0,0,0,0,0,0,0,0,0,Public
b2b86993-5801-4183-99cc-11538bd2500c,0,0,0,0,0,1,0,0,1,0,Public
1c5a6eec-e86e-4e0d-9280-3a7ca33f821c,0,0,0,0,0,1,0,0,0,0,Public
c049a1f0-d1c1-4800-ad91-5c2660333163,0,0,0,0,0,0,0,0,0,0,Public
9ee73044-fba5-4554-9f7c-71304d8b6b1f,0,0,0,0,0,0,0,0,0,0,Public
7679b62d-8c5d-4523-856c-79be09bb717e,1,0,0,1,0,1,0,0,0,1,Public
d9452db7-0dd9-472d-a41e-be10372039b2,0,0,0,0,0,0,0,0,0,0,Public
f6aecca5-b1ee-4e03-9ba4-7d4967495613,0,0,0,0,0,0,0,0,0,0,Public
30178c92-ee09-410b-a9e5-d58926461a24,0,0,0,0,0,0,0,0,0,0,Public
88f617cb-792d-4235-bc28-f398e923344f,0,0,0,0,0,0,0,0,0,0,Public
f2cf6768-5a2d-4ff0-8d64-1508a7abda2b,0,0,0,0,0,1,0,0,0,0,Public
